YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS50M
2018,9,16,0,12.56,94.44,0.0,101.29,6.48
2018,9,16,1,12.54,94.75,0.0,101.22,6.69
2018,9,16,2,12.61,94.81,0.0,101.18,6.88
2018,9,16,3,12.69,95.56,0.0,101.13,7.11
2018,9,16,4,12.86,96.69,0.0,101.08,7.49
2018,9,16,5,13.13,97.44,0.0,101.04,7.85
2018,9,16,6,13.82,95.44,0.0,101.02,7.9
2018,9,16,7,14.87,91.12,0.0,101.01,7.37
2018,9,16,8,16.59,80.12,0.0,101.0,7.99
2018,9,16,9,18.66,64.12,0.0,100.99,9.2
2018,9,16,10,20.27,53.25,0.0,100.95,9.84
2018,9,16,11,21.21,48.12,0.0,100.91,10.02
2018,9,16,12,21.89,45.31,0.0,100.87,10.02
2018,9,16,13,22.41,43.88,0.0,100.85,9.94
2018,9,16,14,22.58,44.31,0.0,100.81,9.68
2018,9,16,15,22.37,46.38,0.0,100.79,9.38
2018,9,16,16,21.49,51.25,0.0,100.79,8.98
2018,9,16,17,19.63,61.25,0.0,100.83,8.38
2018,9,16,18,17.2,74.38,0.0,100.88,8.42
2018,9,16,19,16.23,81.56,0.0,100.94,8.32
2018,9,16,20,15.48,89.06,0.0,100.96,7.99
2018,9,16,21,15.02,95.06,0.01,100.97,7.79
2018,9,16,22,14.85,98.12,0.01,100.96,7.75
2018,9,16,23,14.76,99.88,0.01,100.94,7.71
2018,9,17,0,14.62,100.0,0.01,100.91,7.64
2018,9,17,1,14.48,100.0,0.01,100.89,7.64
2018,9,17,2,14.37,100.0,0.01,100.86,7.63
2018,9,17,3,14.32,100.0,0.01,100.82,7.68
2018,9,17,4,14.3,100.0,0.01,100.82,7.79
2018,9,17,5,14.33,100.0,0.01,100.83,7.96
2018,9,17,6,15.41,97.0,0.01,100.83,7.68
2018,9,17,7,16.92,91.12,0.0,100.82,7.16
2018,9,17,8,18.76,78.81,0.0,100.82,8.39
2018,9,17,9,20.61,64.56,0.0,100.79,8.84
2018,9,17,10,22.13,53.81,0.0,100.73,9.14
2018,9,17,11,23.27,45.75,0.0,100.65,9.26
2018,9,17,12,23.97,40.5,0.0,100.58,9.28
2018,9,17,13,24.21,37.19,0.0,100.48,9.31
2018,9,17,14,23.97,35.44,0.0,100.4,9.34
2018,9,17,15,23.24,35.94,0.0,100.33,9.19
2018,9,17,16,21.87,40.75,0.0,100.27,8.56
2018,9,17,17,19.22,54.94,0.0,100.22,7.66
2018,9,17,18,16.3,71.12,0.0,100.18,8.01
2018,9,17,19,15.8,76.94,0.0,100.13,8.47
2018,9,17,20,15.76,80.94,0.0,100.07,8.84
2018,9,17,21,15.98,83.06,0.0,99.99,9.4
2018,9,17,22,16.25,83.94,0.0,99.92,9.78
2018,9,17,23,16.15,86.81,0.0,99.87,9.72
2018,9,18,0,16.03,90.56,0.0,99.83,9.75
2018,9,18,1,15.67,95.38,0.0,99.79,9.82
2018,9,18,2,15.32,99.69,0.01,99.75,10.02
2018,9,18,3,15.52,99.56,0.02,99.72,10.68
2018,9,18,4,16.25,95.69,0.03,99.7,12.59
2018,9,18,5,16.46,92.81,0.02,99.71,13.45
2018,9,18,6,16.55,90.44,0.02,99.74,13.44
2018,9,18,7,17.42,85.81,0.02,99.77,13.71
2018,9,18,8,18.59,77.56,0.03,99.86,14.64
2018,9,18,9,19.32,70.44,0.02,99.96,14.72
2018,9,18,10,19.64,65.06,0.0,100.05,14.19
2018,9,18,11,20.1,59.88,0.0,100.12,13.38
2018,9,18,12,20.84,55.5,0.0,100.16,12.57
2018,9,18,13,21.37,53.75,0.0,100.17,11.95
2018,9,18,14,21.51,54.75,0.0,100.16,11.68
2018,9,18,15,21.28,57.38,0.0,100.18,11.71
2018,9,18,16,20.48,62.0,0.0,100.22,11.64
2018,9,18,17,19.05,69.81,0.0,100.26,11.01
2018,9,18,18,17.37,80.0,0.0,100.3,10.41
2018,9,18,19,16.35,88.19,0.0,100.35,10.04
2018,9,18,20,15.69,94.0,0.01,100.38,9.89
2018,9,18,21,15.46,96.0,0.01,100.39,9.75
2018,9,18,22,15.4,96.38,0.01,100.4,9.69
2018,9,18,23,15.44,95.81,0.0,100.4,9.95
2018,9,19,0,15.56,95.06,0.0,100.4,9.89
2018,9,19,1,15.76,94.12,0.01,100.39,9.63
2018,9,19,2,15.58,95.5,0.01,100.38,9.33
2018,9,19,3,15.28,96.94,0.01,100.37,9.54
2018,9,19,4,15.01,97.75,0.02,100.37,9.53
2018,9,19,5,14.94,97.81,0.01,100.35,9.78
2018,9,19,6,15.54,95.19,0.01,100.36,9.86
2018,9,19,7,16.66,91.19,0.01,100.36,9.88
2018,9,19,8,18.12,84.06,0.01,100.35,11.99
2018,9,19,9,19.89,72.38,0.03,100.34,14.12
2018,9,19,10,21.19,65.12,0.03,100.3,15.56
2018,9,19,11,22.12,61.0,0.02,100.28,16.89
2018,9,19,12,22.58,58.56,0.01,100.28,17.68
2018,9,19,13,22.62,56.94,0.0,100.26,17.83
2018,9,19,14,22.42,55.0,0.0,100.26,17.46
2018,9,19,15,21.81,54.75,0.0,100.28,16.66
2018,9,19,16,20.73,58.69,0.0,100.32,15.25
2018,9,19,17,19.26,67.19,0.01,100.38,13.34
2018,9,19,18,17.78,77.5,0.01,100.46,11.61
2018,9,19,19,17.06,85.12,0.02,100.53,10.38
2018,9,19,20,16.7,90.19,0.03,100.56,9.49
2018,9,19,21,16.51,92.81,0.04,100.56,8.93
2018,9,19,22,16.35,94.12,0.06,100.55,8.72
2018,9,19,23,16.15,95.06,0.09,100.54,8.64
2018,9,20,0,16.05,95.31,0.12,100.52,8.53
2018,9,20,1,15.97,95.56,0.15,100.5,8.56
2018,9,20,2,15.94,95.5,0.16,100.47,8.97
2018,9,20,3,16.03,95.31,0.15,100.43,9.66
2018,9,20,4,16.1,95.31,0.13,100.41,10.17
2018,9,20,5,16.16,94.88,0.12,100.4,11.02
2018,9,20,6,16.37,94.19,0.08,100.41,11.46
2018,9,20,7,16.95,92.19,0.06,100.38,11.25
2018,9,20,8,17.78,87.81,0.06,100.36,12.26
2018,9,20,9,18.87,79.69,0.05,100.34,13.48
2018,9,20,10,19.96,71.62,0.02,100.3,13.84
2018,9,20,11,21.19,64.75,0.01,100.24,14.32
2018,9,20,12,21.08,64.94,0.0,100.17,14.78
2018,9,20,13,20.26,68.75,0.0,100.12,15.24
2018,9,20,14,19.65,71.56,0.0,100.05,15.44
2018,9,20,15,19.44,72.44,0.0,99.95,15.34
2018,9,20,16,19.19,73.56,0.0,99.85,15.21
2018,9,20,17,18.81,75.06,0.0,99.76,15.41
2018,9,20,18,18.19,78.0,0.01,99.68,15.5
2018,9,20,19,17.76,80.69,0.01,99.59,15.63
2018,9,20,20,17.59,82.38,0.03,99.48,15.84
2018,9,20,21,17.54,84.06,0.16,99.35,16.5
2018,9,20,22,17.45,86.69,0.49,99.19,17.26
2018,9,20,23,17.38,88.81,0.7,99.04,18.12
2018,9,21,0,17.42,89.94,1.09,98.91,18.73
2018,9,21,1,17.21,88.69,0.78,98.88,17.71
2018,9,21,2,14.73,82.25,0.23,99.02,16.79
2018,9,21,3,10.87,80.5,0.01,99.22,14.67
2018,9,21,4,9.67,80.06,0.0,99.37,13.48
2018,9,21,5,9.26,79.5,0.0,99.52,12.19
2018,9,21,6,9.22,79.94,0.0,99.67,11.21
2018,9,21,7,10.5,73.38,0.0,99.77,11.48
2018,9,21,8,12.25,62.19,0.0,99.87,12.56
2018,9,21,9,13.8,54.44,0.01,99.96,13.42
2018,9,21,10,15.01,49.06,0.02,100.01,14.14
2018,9,21,11,15.68,46.06,0.03,100.06,14.69
2018,9,21,12,16.07,46.12,0.03,100.09,15.2
2018,9,21,13,15.95,47.25,0.02,100.12,15.92
2018,9,21,14,15.98,47.12,0.01,100.14,16.16
2018,9,21,15,16.05,46.88,0.0,100.2,16.06
2018,9,21,16,15.68,49.69,0.0,100.28,15.12
2018,9,21,17,14.61,56.12,0.0,100.39,13.52
2018,9,21,18,13.25,64.69,0.0,100.52,11.75
2018,9,21,19,12.37,71.75,0.0,100.65,10.66
2018,9,21,20,11.54,78.31,0.0,100.77,9.43
2018,9,21,21,10.69,84.69,0.0,100.84,8.43
2018,9,21,22,10.1,89.19,0.0,100.89,8.23
2018,9,21,23,9.69,92.75,0.0,100.94,8.06
2018,9,22,0,9.67,93.81,0.0,100.98,7.56
2018,9,22,1,9.6,94.56,0.0,100.99,7.18
2018,9,22,2,9.51,94.88,0.0,100.97,7.01
2018,9,22,3,9.48,94.94,0.0,100.96,6.97
2018,9,22,4,9.54,94.69,0.0,100.97,6.81
2018,9,22,5,9.6,94.5,0.0,100.98,6.64
2018,9,22,6,9.88,93.25,0.01,100.99,6.32
2018,9,22,7,10.87,88.38,0.01,101.01,5.67
2018,9,22,8,12.86,75.94,0.18,101.07,7.28
2018,9,22,9,12.93,71.62,0.15,101.07,7.33
2018,9,22,10,13.76,66.81,0.21,101.06,6.87
2018,9,22,11,14.07,62.0,0.32,101.05,6.07
2018,9,22,12,13.86,61.0,0.73,101.05,5.54
2018,9,22,13,12.76,66.31,1.28,100.95,4.85
2018,9,22,14,13.12,67.31,0.7,100.85,4.13
2018,9,22,15,12.89,70.62,0.55,100.74,3.94
2018,9,22,16,12.25,77.44,0.91,100.64,4.32
2018,9,22,17,11.48,86.31,1.16,100.58,4.28
2018,9,22,18,11.04,91.62,0.78,100.55,5.05
2018,9,22,19,10.86,93.81,0.54,100.53,5.92
2018,9,22,20,10.71,94.75,0.31,100.52,6.36
2018,9,22,21,10.62,94.94,0.11,100.5,6.48
2018,9,22,22,10.48,95.12,0.04,100.48,6.41
2018,9,22,23,10.33,95.25,0.03,100.44,6.29
2018,9,23,0,10.19,95.56,0.02,100.43,6.15
2018,9,23,1,10.09,95.62,0.03,100.42,6.06
2018,9,23,2,10.03,95.38,0.07,100.41,5.96
2018,9,23,3,9.85,95.5,0.19,100.39,5.81
2018,9,23,4,9.65,95.44,0.43,100.35,5.81
2018,9,23,5,9.48,95.31,1.1,100.32,5.73
2018,9,23,6,9.4,94.94,2.12,100.33,6.34
2018,9,23,7,9.34,94.12,3.68,100.33,8.12
2018,9,23,8,8.86,91.88,4.57,100.43,10.02
2018,9,23,9,8.4,89.69,3.05,100.54,10.82
2018,9,23,10,9.4,83.56,1.36,100.63,11.13
2018,9,23,11,10.2,76.44,0.53,100.74,11.19
2018,9,23,12,10.82,70.88,0.12,100.86,10.46
2018,9,23,13,12.25,61.75,0.01,100.96,10.47
2018,9,23,14,13.26,53.88,0.0,101.07,10.89
2018,9,23,15,13.34,51.44,0.0,101.15,10.77
2018,9,23,16,12.86,52.88,0.0,101.27,10.29
2018,9,23,17,11.31,60.56,0.0,101.43,9.49
2018,9,23,18,9.21,72.25,0.0,101.61,9.0
2018,9,23,19,8.01,80.62,0.0,101.75,8.08
2018,9,23,20,7.23,86.38,0.0,101.91,7.7
2018,9,23,21,6.69,90.0,0.0,102.05,7.59
2018,9,23,22,5.96,94.12,0.0,102.14,7.14
2018,9,23,23,5.26,98.69,0.0,102.23,6.88
2018,9,24,0,4.72,100.0,0.0,102.3,6.72
2018,9,24,1,4.29,100.0,0.0,102.37,6.72
2018,9,24,2,4.2,100.0,0.0,102.42,6.6
2018,9,24,3,4.8,100.0,0.0,102.47,5.93
2018,9,24,4,5.22,96.75,0.0,102.53,5.18
2018,9,24,5,5.22,96.56,0.01,102.59,4.78
2018,9,24,6,5.38,95.19,0.01,102.67,4.76
2018,9,24,7,6.5,88.88,0.0,102.73,4.77
2018,9,24,8,8.63,76.5,0.0,102.79,4.82
2018,9,24,9,11.47,59.31,0.0,102.83,5.44
2018,9,24,10,13.23,50.0,0.0,102.84,5.56
2018,9,24,11,14.32,44.12,0.0,102.83,5.47
2018,9,24,12,15.05,39.81,0.0,102.81,5.11
2018,9,24,13,15.4,37.06,0.0,102.78,4.72
2018,9,24,14,15.4,35.75,0.0,102.76,4.42
2018,9,24,15,15.04,35.88,0.0,102.76,4.21
2018,9,24,16,14.02,43.19,0.0,102.76,3.81
2018,9,24,17,11.13,66.38,0.0,102.77,3.38
2018,9,24,18,9.57,63.94,0.0,102.82,3.13
2018,9,24,19,9.08,64.62,0.0,102.88,2.95
2018,9,24,20,8.78,65.06,0.0,102.92,2.55
2018,9,24,21,9.0,62.5,0.0,102.93,1.83
2018,9,24,22,8.78,62.81,0.0,102.93,1.31
2018,9,24,23,8.29,63.94,0.0,102.93,0.92
2018,9,25,0,8.04,65.06,0.0,102.92,0.8
2018,9,25,1,7.76,67.0,0.0,102.9,0.71
2018,9,25,2,7.66,68.19,0.0,102.9,0.53
2018,9,25,3,7.35,69.5,0.0,102.89,0.54
2018,9,25,4,6.88,71.38,0.0,102.91,0.88
2018,9,25,5,6.0,75.38,0.0,102.91,1.43
2018,9,25,6,5.75,78.5,0.0,102.93,1.86
2018,9,25,7,7.82,72.81,0.0,102.96,1.96
2018,9,25,8,10.02,62.31,0.0,102.98,2.01
2018,9,25,9,13.56,50.69,0.0,102.98,3.5
2018,9,25,10,15.03,47.75,0.0,102.95,3.8
2018,9,25,11,15.98,45.88,0.0,102.91,4.13
2018,9,25,12,16.69,44.31,0.0,102.85,4.5
2018,9,25,13,17.03,43.69,0.0,102.78,4.83
2018,9,25,14,17.0,43.94,0.0,102.73,4.98
2018,9,25,15,16.51,45.31,0.0,102.69,5.11
2018,9,25,16,15.4,50.06,0.0,102.66,5.32
2018,9,25,17,12.25,68.75,0.0,102.64,6.07
2018,9,25,18,9.83,77.56,0.0,102.65,6.83
2018,9,25,19,9.12,80.06,0.0,102.65,6.85
2018,9,25,20,8.44,83.06,0.0,102.66,6.43
2018,9,25,21,7.9,85.75,0.0,102.67,6.02
2018,9,25,22,7.55,88.75,0.0,102.64,5.87
2018,9,25,23,7.35,91.81,0.0,102.61,5.91
2018,9,26,0,7.22,94.81,0.0,102.56,6.08
2018,9,26,1,7.12,98.25,0.0,102.52,6.25
2018,9,26,2,6.99,100.0,0.0,102.47,6.37
2018,9,26,3,6.83,100.0,0.0,102.44,6.46
2018,9,26,4,6.61,100.0,0.0,102.42,6.58
2018,9,26,5,6.4,100.0,0.0,102.4,6.67
2018,9,26,6,7.28,100.0,0.0,102.41,6.51
2018,9,26,7,10.4,89.62,0.0,102.42,5.4
2018,9,26,8,13.01,75.5,0.0,102.45,5.45
2018,9,26,9,15.51,60.38,0.0,102.45,5.63
2018,9,26,10,17.33,49.88,0.0,102.43,5.17
2018,9,26,11,18.85,43.19,0.0,102.4,4.83
2018,9,26,12,20.08,38.75,0.0,102.36,4.57
2018,9,26,13,20.89,36.75,0.0,102.31,4.36
2018,9,26,14,21.18,36.94,0.0,102.26,4.1
2018,9,26,15,20.87,39.5,0.0,102.23,3.8
2018,9,26,16,19.51,53.5,0.0,102.21,3.73
2018,9,26,17,15.93,70.88,0.0,102.21,4.71
2018,9,26,18,13.59,72.88,0.0,102.21,5.85
2018,9,26,19,12.77,75.25,0.0,102.23,6.55
2018,9,26,20,12.05,78.62,0.0,102.24,6.77
2018,9,26,21,11.36,82.56,0.0,102.24,6.59
2018,9,26,22,10.66,87.12,0.0,102.24,6.16
2018,9,26,23,10.02,91.25,0.0,102.21,5.62
2018,9,27,0,9.48,94.25,0.0,102.16,5.05
2018,9,27,1,9.07,96.31,0.0,102.12,4.61
2018,9,27,2,8.65,99.0,0.0,102.07,4.33
2018,9,27,3,8.14,100.0,0.0,102.04,4.26
2018,9,27,4,7.59,100.0,0.0,102.01,4.3
2018,9,27,5,7.07,100.0,0.0,101.98,4.41
2018,9,27,6,7.36,100.0,0.0,101.95,4.49
2018,9,27,7,10.44,87.44,0.0,101.92,3.94
2018,9,27,8,12.85,76.75,0.0,101.9,3.11
2018,9,27,9,16.06,60.19,0.0,101.86,4.1
2018,9,27,10,18.25,49.44,0.0,101.8,4.76
2018,9,27,11,19.9,42.44,0.0,101.72,5.28
2018,9,27,12,21.01,39.25,0.0,101.65,5.58
2018,9,27,13,21.68,37.19,0.0,101.56,5.76
2018,9,27,14,21.83,36.31,0.0,101.48,5.91
2018,9,27,15,21.35,38.5,0.0,101.44,5.81
2018,9,27,16,19.34,55.12,0.0,101.41,5.67
2018,9,27,17,15.53,67.06,0.0,101.42,6.12
2018,9,27,18,13.36,71.5,0.0,101.47,6.63
2018,9,27,19,12.69,76.06,0.0,101.5,7.21
2018,9,27,20,12.15,81.56,0.0,101.55,7.9
2018,9,27,21,11.58,85.06,0.0,101.59,8.52
2018,9,27,22,10.83,88.44,0.0,101.62,8.35
2018,9,27,23,10.05,93.75,0.0,101.62,7.91
2018,9,28,0,9.6,99.44,0.01,101.62,7.79
2018,9,28,1,9.55,100.0,0.01,101.63,7.92
2018,9,28,2,9.66,100.0,0.02,101.65,7.92
2018,9,28,3,9.87,100.0,0.02,101.68,7.82
2018,9,28,4,10.06,98.31,0.02,101.74,7.9
2018,9,28,5,10.28,94.06,0.02,101.81,8.24
2018,9,28,6,10.51,89.69,0.01,101.93,8.57
2018,9,28,7,10.94,84.94,0.0,102.03,8.32
2018,9,28,8,11.92,76.94,0.0,102.1,8.67
2018,9,28,9,13.48,63.88,0.0,102.15,9.38
2018,9,28,10,14.83,53.94,0.0,102.17,8.99
2018,9,28,11,15.86,48.19,0.0,102.18,8.39
2018,9,28,12,16.37,45.31,0.0,102.16,7.88
2018,9,28,13,16.54,43.94,0.0,102.13,7.46
2018,9,28,14,16.38,43.88,0.0,102.11,7.28
2018,9,28,15,15.83,45.0,0.0,102.1,7.32
2018,9,28,16,14.71,48.69,0.0,102.12,7.5
2018,9,28,17,12.04,62.12,0.0,102.18,7.72
2018,9,28,18,9.97,73.12,0.0,102.25,8.43
2018,9,28,19,9.23,78.06,0.0,102.31,8.21
2018,9,28,20,8.1,85.62,0.0,102.34,7.46
2018,9,28,21,7.63,89.19,0.0,102.37,7.14
2018,9,28,22,7.86,89.12,0.0,102.38,6.58
2018,9,28,23,7.69,90.88,0.0,102.35,5.72
2018,9,29,0,7.48,91.94,0.0,102.33,5.06
2018,9,29,1,6.86,94.5,0.0,102.3,4.59
2018,9,29,2,6.26,98.44,0.0,102.28,4.29
2018,9,29,3,6.04,99.81,0.0,102.25,4.02
2018,9,29,4,5.9,100.0,0.0,102.23,3.7
2018,9,29,5,5.83,100.0,0.0,102.2,3.31
2018,9,29,6,6.23,98.06,0.0,102.18,2.9
2018,9,29,7,8.9,85.25,0.0,102.19,2.26
2018,9,29,8,11.49,71.5,0.0,102.18,1.65
2018,9,29,9,14.08,59.25,0.0,102.13,1.67
2018,9,29,10,15.29,54.25,0.0,102.05,1.84
2018,9,29,11,16.22,50.62,0.0,101.98,1.93
2018,9,29,12,16.9,48.12,0.0,101.9,1.87
2018,9,29,13,17.28,46.31,0.0,101.81,1.8
2018,9,29,14,17.33,45.56,0.0,101.71,1.77
2018,9,29,15,16.97,46.12,0.0,101.62,1.77
2018,9,29,16,16.03,52.75,0.0,101.54,1.71
2018,9,29,17,13.7,65.0,0.0,101.5,1.61
2018,9,29,18,12.26,64.5,0.0,101.5,1.7
2018,9,29,19,11.32,67.56,0.0,101.5,1.97
2018,9,29,20,10.27,71.81,0.0,101.5,2.35
2018,9,29,21,9.2,76.38,0.0,101.47,2.82
2018,9,29,22,8.11,81.44,0.0,101.43,3.37
2018,9,29,23,7.2,86.75,0.0,101.38,3.87
2018,9,30,0,6.45,92.69,0.0,101.32,4.22
2018,9,30,1,5.73,99.38,0.0,101.27,4.72
2018,9,30,2,5.12,100.0,0.0,101.23,5.32
2018,9,30,3,4.7,100.0,0.0,101.2,5.79
2018,9,30,4,4.55,100.0,0.0,101.18,6.02
2018,9,30,5,5.29,100.0,0.0,101.17,5.84
2018,9,30,6,6.39,98.19,0.0,101.16,5.37
2018,9,30,7,7.49,93.12,0.0,101.17,4.86
2018,9,30,8,9.61,82.94,0.0,101.16,4.76
2018,9,30,9,12.56,66.69,0.0,101.13,4.98
2018,9,30,10,14.19,59.5,0.0,101.1,4.93
2018,9,30,11,14.97,56.75,0.0,101.06,5.14
2018,9,30,12,14.7,58.25,0.0,101.01,5.34
2018,9,30,13,13.98,62.25,0.0,100.97,5.55
2018,9,30,14,13.73,64.94,0.0,100.97,5.95
2018,9,30,15,13.73,65.69,0.01,100.97,6.43
2018,9,30,16,12.96,69.88,0.0,100.98,6.17
2018,9,30,17,11.55,76.19,0.0,100.99,6.59
2018,9,30,18,10.86,74.44,0.0,101.04,8.28
2018,9,30,19,10.12,74.31,0.0,101.13,9.42
2018,9,30,20,8.98,79.56,0.0,101.19,9.27
2018,9,30,21,7.94,84.94,0.0,101.21,8.73
2018,9,30,22,7.63,85.62,0.0,101.22,9.8
2018,9,30,23,7.33,86.69,0.0,101.24,9.9
2018,10,1,0,6.84,89.44,0.0,101.26,9.94
2018,10,1,1,6.46,91.75,0.0,101.3,9.66
2018,10,1,2,6.02,94.38,0.0,101.33,9.26
2018,10,1,3,5.51,97.88,0.0,101.38,8.4
2018,10,1,4,5.33,98.38,0.0,101.44,7.7
2018,10,1,5,5.44,96.94,0.0,101.52,7.13
2018,10,1,6,5.51,96.0,0.0,101.62,6.53
2018,10,1,7,6.39,91.62,0.0,101.7,6.85
2018,10,1,8,8.37,79.31,0.0,101.79,7.5
2018,10,1,9,10.55,62.75,0.0,101.82,7.54
2018,10,1,10,12.05,51.38,0.0,101.79,7.44
2018,10,1,11,13.08,45.56,0.0,101.79,7.62
2018,10,1,12,13.76,42.44,0.0,101.75,7.28
2018,10,1,13,14.19,40.81,0.0,101.71,7.0
2018,10,1,14,14.34,40.38,0.0,101.68,6.86
2018,10,1,15,14.13,41.88,0.0,101.64,6.6
2018,10,1,16,13.23,49.06,0.0,101.61,5.79
2018,10,1,17,10.79,69.75,0.0,101.59,5.11
2018,10,1,18,9.57,76.0,0.0,101.6,5.32
2018,10,1,19,9.17,78.12,0.0,101.6,6.0
2018,10,1,20,9.26,79.25,0.01,101.58,6.41
2018,10,1,21,9.42,79.69,0.02,101.53,6.7
2018,10,1,22,9.35,80.44,0.03,101.46,7.34
2018,10,1,23,9.01,83.06,0.05,101.42,7.37
2018,10,2,0,8.85,85.19,0.16,101.4,6.84
2018,10,2,1,8.69,87.88,0.31,101.32,7.15
2018,10,2,2,8.69,90.25,0.13,101.21,8.6
2018,10,2,3,9.16,91.81,0.05,101.11,10.27
2018,10,2,4,9.98,93.0,0.04,101.04,10.91
2018,10,2,5,10.5,94.25,0.02,101.0,10.71
2018,10,2,6,10.9,95.12,0.01,100.99,9.9
2018,10,2,7,12.33,92.0,0.01,101.01,9.66
2018,10,2,8,14.26,86.5,0.01,101.05,9.52
2018,10,2,9,15.68,80.06,0.0,101.07,10.04
2018,10,2,10,16.68,73.0,0.0,101.09,10.27
2018,10,2,11,17.96,64.25,0.0,101.09,10.28
2018,10,2,12,19.25,57.19,0.0,101.08,10.51
2018,10,2,13,19.95,55.94,0.0,101.06,10.64
2018,10,2,14,19.88,58.75,0.0,101.05,10.58
2018,10,2,15,19.21,62.31,0.0,101.07,10.25
2018,10,2,16,18.19,66.94,0.0,101.12,9.55
2018,10,2,17,16.75,73.94,0.0,101.18,8.86
2018,10,2,18,15.22,81.94,0.0,101.23,8.46
2018,10,2,19,14.17,87.94,0.0,101.26,8.1
2018,10,2,20,13.48,92.5,0.0,101.3,7.87
2018,10,2,21,12.89,96.75,0.0,101.34,7.88
2018,10,2,22,12.48,98.69,0.0,101.38,7.8
2018,10,2,23,11.86,100.0,0.0,101.42,7.77
2018,10,3,0,11.26,100.0,0.0,101.47,7.82
2018,10,3,1,10.65,100.0,0.0,101.52,7.57
2018,10,3,2,9.96,100.0,0.0,101.55,7.19
2018,10,3,3,9.4,100.0,0.0,101.57,6.99
2018,10,3,4,8.97,100.0,0.0,101.62,6.87
2018,10,3,5,8.55,100.0,0.0,101.67,6.56
2018,10,3,6,8.76,100.0,0.0,101.73,5.95
2018,10,3,7,10.9,92.06,0.0,101.77,4.6
2018,10,3,8,13.15,82.19,0.0,101.8,3.77
2018,10,3,9,15.43,72.12,0.0,101.83,4.06
2018,10,3,10,16.51,67.31,0.0,101.84,4.4
2018,10,3,11,17.24,64.31,0.0,101.86,4.82
2018,10,3,12,18.06,61.31,0.0,101.85,5.25
2018,10,3,13,18.87,58.62,0.0,101.82,5.71
2018,10,3,14,19.26,57.69,0.0,101.78,5.97
2018,10,3,15,19.08,59.12,0.0,101.74,5.8
2018,10,3,16,18.03,67.31,0.0,101.73,5.16
2018,10,3,17,15.0,83.56,0.0,101.74,4.81
2018,10,3,18,13.58,88.5,0.0,101.77,5.06
2018,10,3,19,13.19,91.62,0.0,101.79,5.64
2018,10,3,20,12.93,94.88,0.0,101.8,6.16
2018,10,3,21,12.44,99.38,0.0,101.8,6.45
2018,10,3,22,11.48,100.0,0.0,101.78,6.45
2018,10,3,23,10.68,100.0,0.01,101.77,6.17
2018,10,4,0,10.09,100.0,0.01,101.74,5.67
2018,10,4,1,9.62,100.0,0.01,101.72,5.1
2018,10,4,2,9.27,100.0,0.01,101.7,4.54
2018,10,4,3,9.01,100.0,0.02,101.7,4.04
2018,10,4,4,8.85,100.0,0.02,101.69,3.81
2018,10,4,5,8.76,100.0,0.02,101.68,3.95
2018,10,4,6,9.11,100.0,0.02,101.68,4.31
2018,10,4,7,11.0,94.44,0.01,101.69,4.21
2018,10,4,8,12.63,89.12,0.01,101.68,4.34
2018,10,4,9,14.67,81.75,0.0,101.66,5.03
2018,10,4,10,16.73,73.0,0.0,101.61,5.64
2018,10,4,11,18.37,66.75,0.0,101.56,6.23
2018,10,4,12,19.52,62.69,0.0,101.49,6.65
2018,10,4,13,20.08,60.62,0.0,101.42,6.79
2018,10,4,14,20.0,60.81,0.0,101.37,6.71
2018,10,4,15,19.41,62.75,0.0,101.32,6.44
2018,10,4,16,17.98,69.81,0.0,101.28,5.97
2018,10,4,17,14.57,87.0,0.0,101.27,6.44
2018,10,4,18,12.79,96.38,0.0,101.27,7.09
2018,10,4,19,11.79,100.0,0.01,101.27,6.85
2018,10,4,20,10.84,100.0,0.02,101.25,6.42
2018,10,4,21,10.22,100.0,0.02,101.23,6.12
2018,10,4,22,9.81,100.0,0.02,101.19,5.88
2018,10,4,23,9.52,100.0,0.02,101.16,5.61
2018,10,5,0,9.38,100.0,0.02,101.1,5.27
2018,10,5,1,9.31,100.0,0.01,101.03,4.99
2018,10,5,2,9.23,100.0,0.02,100.97,4.85
2018,10,5,3,9.17,100.0,0.02,100.91,4.89
2018,10,5,4,9.09,100.0,0.02,100.86,4.99
2018,10,5,5,8.98,100.0,0.02,100.82,5.19
2018,10,5,6,9.22,100.0,0.02,100.8,5.41
2018,10,5,7,12.39,99.25,0.02,100.79,5.26
2018,10,5,8,14.56,90.69,0.0,100.78,4.07
2018,10,5,9,16.27,79.62,0.0,100.75,3.46
2018,10,5,10,18.3,67.19,0.0,100.71,3.48
2018,10,5,11,20.0,58.69,0.0,100.65,3.72
2018,10,5,12,20.87,55.31,0.0,100.58,3.8
2018,10,5,13,21.26,53.81,0.0,100.5,3.9
2018,10,5,14,21.17,53.94,0.0,100.45,4.09
2018,10,5,15,20.58,55.69,0.0,100.4,4.15
2018,10,5,16,18.8,69.69,0.0,100.38,4.08
2018,10,5,17,15.44,81.94,0.0,100.37,4.39
2018,10,5,18,14.01,85.75,0.0,100.37,4.66
2018,10,5,19,13.33,89.5,0.0,100.36,4.78
2018,10,5,20,12.97,92.75,0.0,100.36,4.69
2018,10,5,21,12.23,97.88,0.0,100.33,4.33
2018,10,5,22,11.78,100.0,0.0,100.28,3.88
2018,10,5,23,11.37,100.0,0.01,100.23,3.47
2018,10,6,0,10.95,100.0,0.01,100.18,3.31
